bdchm_entity,bdchm_label,bdchm_varname,pht,phv,phs,onto_id,var_desc,cohort,bdchm_unit,associatedvisit,associatedvisit_expr,exam_num,participantidphv,ageinyearsphv,ageinyears_expr,contextvars_notes,var_units,has_pht,has_visit,has_age,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good,conversion_rule,source_unit,target_unit,equivalent_units,case_stmt,has_visit_expr
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070095,phs000007,OMOP:4042886,derived field: servings per week - mixed vegetables,fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158446,phs000007,OMOP:4042886,"derived field: servings per week - carrots, cooked",fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000681,phv00068501,phs000007,OMOP:4042886,derived field: servings per week - peas/lima beans,fhs,{#}/wk,FHS OFFSPRING EXAM 6,0,0,phv00068713,phv00177940,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070096,phs000007,OMOP:4042886,derived field: servings per week - beans/lentils,fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158453,phs000007,OMOP:4042886,derived field: servings per week - yams/sweet potatoes,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070083,phs000007,OMOP:4042886,derived field: servings per week - tomato sauce,fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158458,phs000007,OMOP:4042886,derived field: servings per week - romaine/leaf lettuce,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070098,phs000007,OMOP:4042886,derived field: servings per week - summer squash,fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070084,phs000007,OMOP:4042886,derived field: servings per week - red chili sauce,fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158438,phs000007,OMOP:4042886,derived field: servings per week - red chili sauce,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000681,phv00068502,phs000007,OMOP:4042886,derived field: servings per week - mixed vegetables,fhs,{#}/wk,FHS OFFSPRING EXAM 6,0,0,phv00068713,phv00177940,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000681,phv00068512,phs000007,OMOP:4042886,derived field: servings per week - celery,fhs,{#}/wk,FHS OFFSPRING EXAM 6,0,0,phv00068713,phv00177940,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
