cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
fhs,diastolic blood pressure,phv00007475,phs000007,pht000029,diastolic blood pressure - 2nd reading (to nearest 2 mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 27,phv00007534,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00005549,phs000007,pht000024,diastolic nurse's blood pressure,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 22,phv00005557,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00006681,phs000007,pht000028,diastolic blood pressure - technician (to nearest 2mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 26,phv00007095,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00070501,phs000007,pht000692,diastolic blood pressure - 2nd reading(to nearest 2 mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 28,phv00070736,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00007042,phs000007,pht000028,physician diastolic blood pressure - 2nd reading (to nearest 2 mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 26,phv00007095,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00273915,phs000007,pht006005,diastolic blood pressure: physician's first reading,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS NEW OFFSPRING SPOUSE EXAM 1,phv00273700,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00254611,phs000007,pht005141,blood pressure: first reading - diastolic (nearest 2mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 29,phv00254596,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00274723,phs000007,pht006007,physical exam - physician blood pressure 1st reading - diastolic (nearest 2mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 31,phv00274708,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00274062,phs000007,pht006005,diastolic blood pressure: technician's reading,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS NEW OFFSPRING SPOUSE EXAM 1,phv00273700,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00008759,phs000007,pht000033,physician - diastolic blood pressure - 2nd reading,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 4,phv00009127,,,,,,1.0,1,1.0,0,0,,1
