row_good,cohort,bdchm_entity,bdchm_label,bdchm_varname,has_onto,bdchm_unit,phv,var_desc,var_units,has_pht,pht,participantidphv,has_visit,associatedvisit,has_visit_expr,associatedvisit_expr,xassociatedvisit,var_desc_exam,has_age,ageinyearsphv,contextvars_notes,unit_match,unit_convert,conversion_rule,unit_expr,unit_expr_custom,unit_casestmt,unit_casestmt_custom,bad_map,add_map,add_var_units,fix_key_note
"0","cardia","MeasurementObservation","cac score","cac_score","1","{score}","phv00120883","scan 2 unadjusted agatston score","","1","pht001854","phv00120763","","CARDIA YEAR 15","","","","","","","","","0","","0","","","","1","","",""
"0","cardia","MeasurementObservation","cac score","cac_score","1","{score}","phv00120884","scan 1 adjusted agatston score","","1","pht001854","phv00120763","","CARDIA YEAR 15","","","","","","","","","0","","0","","","","1","","",""
"0","cardia","MeasurementObservation","cac score","cac_score","1","{score}","phv00120885","scan 2 adjusted agatston score","","1","pht001854","phv00120763","","CARDIA YEAR 15","","","","","","","","","0","","0","","","","1","","",""
"0","cardia","MeasurementObservation","cac score","cac_score","1","{score}","phv00120896","average unadjusted agatston score","","1","pht001854","phv00120763","","CARDIA YEAR 15","","","","","","","","","0","","0","","","","1","","",""
"0","cardia","MeasurementObservation","cac score","cac_score","1","{score}","phv00120897","average adjusted agaston score","","1","pht001854","phv00120763","","CARDIA YEAR 15","","","","","","","","","0","","0","","","","1","","",""
"","cardia","","cac score","","","","phv00120911","","","","","","","","","","","","","","","","","","","","","","","1","1","CARDIA documentation says this is the preferred variable to use when a continuous value of cac score is needed"
"0","cardia","MeasurementObservation","creatinine in urine","creat_urin","1","mg/dL","phv00116106","urinary creatinine (unadjusted):day 1","mg/dL","1","pht001679","phv00116028","","CARDIA YEAR 5","","","","","","","","","0","","0","","","","1","","1","CARDIA doc says the unadjusted values should NOT be used"
"0","cardia","MeasurementObservation","creatinine in urine","creat_urin","1","mg/dL","phv00116110","urinary creatinine (unadjusted):day 2","mg/d","1","pht001679","phv00116028","","CARDIA YEAR 5","","","","","","","","","0","","0","","","","1","","","CARDIA doc says the unadjusted values should NOT be used"
"0","cardia","MeasurementObservation","creatinine in urine","creat_urin","1","mg/dL","phv00116114","urinary creatinine (unadjusted):day 3","mg/d","1","pht001679","phv00116028","","CARDIA YEAR 5","","","","","","","","","0","","0","","","","1","","","CARDIA doc says the unadjusted values should NOT be used"
"0","cardia","MeasurementObservation","creatinine in urine","creat_urin","1","mg/dL","phv00116126","urinary creatinine (mg/24 hr):day 1","mg/d","1","pht001679","phv00116028","","CARDIA YEAR 5","","","","","","","","","0","","0","","","","1","","1",""
