bdchm_entity,bdchm_label,bdchm_varname,pht,phv,phs,onto_id,var_desc,cohort,bdchm_unit,associatedvisit,associatedvisit_expr,exam_num,participantidphv,ageinyearsphv,ageinyears_expr,contextvars_notes,var_units,has_pht,has_visit,has_age,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good,conversion_rule,source_unit,target_unit,equivalent_units,case_stmt,has_visit_expr
"MeasurementObservation","red cell distribution width","rdw","pht004110","phv00207304","phs000280","OMOP:37397924","rbc distribution width. q9 [hematology lab. hmtcv401. visit 4]","aric","%","ARIC EXAM 4","","","phv00207307","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hemoglobin a1c","hemo_a1c","pht008742","phv00401734","phs000286","OMOP:4184637","glyhb: hemoglobin a1c - %","jhs","%","JHS EXAM 1","","","phv00401725","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","carotid stenosis left","carotid_sten_left","pht004061","phv00204553","phs000280","OMOP:43020498","c. laboratory tests performed this admission: stenosis percentage left carotid q53d1 [cohort stroke abstraction form, str]","aric","%","ARIC HOSPITAL FORM","","","phv00204606","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht006223","phv00283662","phs000200","OBA:2045381","""f136 hematocrit","whi","%","WHI UNC HEART FAILURE DETAILS","","","phv00283451","","","Dataset description: UNC Heart Failure Details (Main, Ext1, Ext2)","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht000986","phv00077365","phs000200","OBA:2045381","hematocrit (%)","whi","%","WHI CBC","","","phv00077360","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","neutrophils percent","neutro_pct","pht004107","phv00207259","phs000280","OMOP:37208698","neutrophils % q5 [hematology form. hmta. visit 1]","aric","%{WBCs}","ARIC EXAM 1","","","phv00207267","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","lymphocytes percent","lympho_pct","pht004108","phv00207276","phs000280","OMOP:37208690","lymphocytes %. q7 [hematology form. hmtb. visit 2]","aric","%{WBCs}","ARIC EXAM 2","","","phv00207283","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","lymphocytes percent","lympho_pct","pht004107","phv00207261","phs000280","OMOP:37208690","lymphocytes % q7 [hematology form. hmta. visit 1]","aric","%{WBCs}","ARIC EXAM 1","","","phv00207267","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","lymphocytes percent","lympho_pct","pht001959","phv00127622","","OMOP:37208690","lymphs: diff measure % [visit 1]","jhs","%{WBCs}","JHS EXAM 1","","","phv00127609","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","neutrophils percent","neutro_pct","pht001563","phv00112694","phs000285","OMOP:37208698","neutrophils (%)","cardia","%{WBCs}","CARDIA YEAR 0","","","phv00112654","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","neutrophils percent","neutro_pct","pht004108","phv00207274","phs000280","OMOP:37208698","neutrophils % q5. q5 [hematology form. hmtb. visit 2]","aric","%{WBCs}","ARIC EXAM 2","","","phv00207283","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","lymphocytes percent","lympho_pct","pht006422","phv00294964","phs000280","OMOP:37208690","lymphocyte percentage, ly [complete blood count, cbc, visit 5]","aric","%{WBCs}","ARIC EXAM 5","","","phv00294953","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","lymphocytes percent","lympho_pct","pht004715","phv00226285","phs000810","OMOP:37208690","% lymphocytes (laba11)","hchs_sol","%{WBCs}","HCHS EXAM","","","phv00226250","phv00226251","","","%",1,1,1,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","neutrophils percent","neutro_pct","pht004715","phv00226284","phs000810","OMOP:37208698","% neutrophils (laba10)","hchs_sol","%{WBCs}","HCHS EXAM","","","phv00226250","phv00226251","","","%",1,1,1,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","von willebrand factor","willeb_fac","pht000198","phv00024571","phs000007","OBA:2052741","von willebrand factor (%)","fhs","%{normal}","FHS OFFSPRING EXAM 5","","","phv00024576","phv00177938","","","%",1,1,1,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","factor vii","factor_7","pht004806","phv00227096","phs000007","OBA:2041535","factor vii","fhs","%{normal}","FHS OMNI 1 EXAM 1","","","phv00227087","phv00177930","","","%",1,1,1,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","von willebrand factor","willeb_fac","pht004806","phv00227097","phs000007","OBA:2052741","von willebrand factor","fhs","%{normal}","FHS OMNI 1 EXAM 1","","","phv00227087","phv00177930","","","%",1,1,1,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","von willebrand factor","willeb_fac","pht001694","phv00116364","phs000285","OBA:2052741","von willebrand antigen (%)","cardia","%{normal}","CARDIA YEAR 5","","","phv00116360","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","von willebrand factor","willeb_fac","pht001642","phv00115092","phs000285","OBA:2052741","von willebrand antigen (%)","cardia","%{normal}","CARDIA YEAR 2","","","phv00115089","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","factor vii","factor_7","pht000987","phv00077381","phs000200","OBA:2041535","core factor vii antigen, activity (%)","whi","%{normal}","WHI CORE","","","phv00077369","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","von willebrand factor","willeb_fac","pht001739","phv00117560","phs000285","OBA:2052741","von willebrand activity (%)","cardia","%{normal}","CARDIA YEAR 7","","","phv00117555","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","factor vii","factor_7","pht001739","phv00117556","phs000285","OBA:2041535","factor vii (%)","cardia","%{normal}","CARDIA YEAR 7","","","phv00117555","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","von willebrand factor","willeb_fac","pht001739","phv00117559","phs000285","OBA:2052741","von willebrand antigen (%)","cardia","%{normal}","CARDIA YEAR 7","","","phv00117555","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","von willebrand factor","willeb_fac","pht001694","phv00116365","phs000285","OBA:2052741","von willebrand activity (%)","cardia","%{normal}","CARDIA YEAR 5","","","phv00116360","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","factor vii","factor_7","pht000987","phv00077382","phs000200","OBA:2041535","core factor vii concentration (%)","whi","%{normal}","WHI CORE","","","phv00077369","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","factor vii","factor_7","pht001642","phv00115090","phs000285","OBA:2041535","factor vii (%)","cardia","%{normal}","CARDIA YEAR 2","","","phv00115089","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","factor vii","factor_7","pht001739","phv00117563","phs000285","OBA:2041535","factor vii antigen (%)","cardia","%{normal}","CARDIA YEAR 7","","","phv00117555","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","factor vii","factor_7","pht001694","phv00116361","phs000285","OBA:2041535","factor vii (%)","cardia","%{normal}","CARDIA YEAR 5","","","phv00116360","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
"MeasurementObservation","lymphocytes count","lympho_ct","pht001959","phv00127622","phs000286","OBA:VT0000217","lymphs: diff measure % [visit 1]","jhs","10*3/uL","JHS EXAM 1","","","phv00127609","","","","%",1,1,,1,,0,0,,0,"","","",,"",
"MeasurementObservation","lymphocytes count","lympho_ct","pht004715","phv00226285","phs000810","OBA:VT0000217","% lymphocytes (laba11)","hchs_sol","10*3/uL","HCHS EXAM","","","phv00226250","phv00226251","","","%",1,1,1,1,,0,0,,0,"","","",,"",
"MeasurementObservation","factor viii","factor_8","pht002105","phv00160522","phs000209","OBA:2041536","factor viii %","mesa","[IU]/mL","MESA STRESS","","","phv00150369","","","","%",1,1,,1,,0,1,,1,"* 0.01","","",,"",
"MeasurementObservation","factor viii","factor_8","pht001739","phv00117557","phs000285","OBA:2041536","factor viii (%)","cardia","[IU]/mL","CARDIA YEAR 7","","","phv00117555","","","","%",1,1,,1,,0,1,,1,"* 0.01","","",,"",
"MeasurementObservation","factor viii","factor_8","pht001694","phv00116362","phs000285","OBA:2041536","factor viii (%)","cardia","[IU]/mL","CARDIA YEAR 5","","","phv00116360","","","","%",1,1,,1,,0,1,,1,"* 0.01","","",,"",
"MeasurementObservation","factor viii","factor_8","pht001116","phv00085019","phs000209","OBA:2041536","factor viii (%)","mesa","[IU]/mL","MESA CLASSIC EXAM 1","","","phv00084441","phv00084442","","","%",1,1,1,1,,0,1,,1,"* 0.01","","",,"",
"MeasurementObservation","factor viii","factor_8","pht004098","phv00206649","phs000280","OBA:2041536","factor viii c value [hemostasis lab. hema. visit 1]","aric","[IU]/mL","ARIC EXAM 1","","","phv00206655","","","","%",1,1,,1,,0,1,,1,"* 0.01","","",,"",
"MeasurementObservation","factor viii","factor_8","pht001116","phv00084463","phs000209","OBA:2041536","calibrated factor viii (%)","mesa","[IU]/mL","MESA CLASSIC EXAM 1","","","phv00084441","phv00084442","","","%",1,1,1,1,,0,1,,1,"* 0.01","","",,"",
"MeasurementObservation","mean corpuscular hemoglobin concentration","mchc","pht001045","phv00081036","phs000007","OMOP:37393850","mean corpuscular hemoglobin concentration","fhs","g/dL","","FHS ORIGINAL EXAM 20 AND EXAM 21","","phv00081012","","","need to look at phv00081047 to see which is 20 and which is 21 FHS ORIGINAL EXAM 20 AND EXAM 21","%",1,,,1,1,0,0,,1,"","","",1,"",1
"MeasurementObservation","mean corpuscular hemoglobin concentration","mchc","pht001959","phv00127624","phs000286","OMOP:37393850","mchc % [visit 1]","jhs","g/dL","JHS EXAM 1","","","phv00127609","","","","%",1,1,,1,1,0,0,,1,"","","",1,"",
