cohort,bdchm_label,phv,pht,var_desc,var_units,bdchm_entity,bdchm_varname,bdchm_unit,participantidphv,associatedvisit,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,row_good,varlist,bad_map,expr,add_var_units,note,added_phv
"fhs","spo2","phv00523414","pht012903","second % events at spo2 level 44-40","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523409","pht012903","second % events at spo2 level 49-45","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523412","pht012903","second % events at spo2 level 54-50","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523407","pht012903","second % events at spo2 level 59-55","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523406","pht012903","second % events at spo2 level 64-60","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523403","pht012903","second % events at spo2 level 69-65","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523402","pht012903","second % events at spo2 level 74-70","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523386","pht012903","second % events at spo2 level 79-75","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523387","pht012903","second % events at spo2 level 84-80","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523388","pht012903","second % events at spo2 level 89-85","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523421","pht012903","second % events at spo2 level 94-90","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523419","pht012903","second % events at spo2 level 99-95","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523423","pht012903","second % time below spo2 level 100","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523471","pht012903","second % time below spo2 level 35","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523470","pht012903","second % time below spo2 level 40","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523469","pht012903","second % time below spo2 level 45","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523437","pht012903","second % time below spo2 level 50","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523435","pht012903","second % time below spo2 level 55","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523432","pht012903","second % time below spo2 level 60","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523433","pht012903","second % time below spo2 level 65","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523429","pht012903","second % time below spo2 level 70","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523427","pht012903","second % time below spo2 level 75","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523398","pht012903","second % time below spo2 level 80","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523399","pht012903","second % time below spo2 level 85","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523400","pht012903","second % time below spo2 level 90","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523425","pht012903","second % time below spo2 level 95","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523468","pht012903","second average low % spo2","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523463","pht012903","second average low % spo2 < 88%","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523451","pht012903","second average spo2 event duration (sec)","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523439","pht012903","second basal % spo2","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523391","pht012903","second minimum spo2 (%)","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523392","pht012903","second spo2 % artifact","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523455","pht012903","second spo2 adjusted index (1/hr)","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523441","pht012903","second spo2 event < 88%","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523393","pht012903","second spo2 index 1/hr","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523390","pht012903","second spo2 time (min) < 88%","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523447","pht012903","second time in spo2 events (min)","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523394","pht012903","second total spo2 events","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523374","pht012903","spo2 % artifact","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523456","pht012903","spo2 adjusted index (1/hr)","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523442","pht012903","spo2 event < 88%","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523372","pht012903","spo2 index 1/hr","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523376","pht012903","spo2 time (min) < 88%","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523448","pht012903","time in spo2 events (min)","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","spo2","phv00523370","pht012903","total spo2 events","","MeasurementObservation","spo2","%","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00520257","pht000396","average systolic blood pressure","","MeasurementObservation","bp_systolic","mm[Hg]","phv00056722","FHS SHHS OFFSPRING AND OMNI 1 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00520305","pht006026","average systolic blood pressure (mmhg), exam 3","","MeasurementObservation","bp_systolic","mm[Hg]","phv00277015","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 1-3","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00461938","pht010724","blood pressure: 2nd reading: systolic","","MeasurementObservation","bp_systolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00461869","pht010724","blood pressure: first reading - systolic","","MeasurementObservation","bp_systolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021578","pht000076","if dorsalis pedis used: systolic blood pressure by doppler in left ankle","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021587","FHS OFFSPRING COHORT EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021597","pht000077","if dorsalis pedis used: systolic blood pressure by doppler in left ankle","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021606","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00023137","pht000138","if dorsalis pedis used: systolic blood pressure by doppler in left arm","","MeasurementObservation","bp_systolic","mm[Hg]","phv00023146","FHS ORIGINAL EXAM 23","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021577","pht000076","if dorsalis pedis used: systolic blood pressure by doppler in right ankle","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021587","FHS OFFSPRING COHORT EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021596","pht000077","if dorsalis pedis used: systolic blood pressure by doppler in right ankle","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021606","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00023136","pht000138","if dorsalis pedis used: systolic blood pressure by doppler in right arm","","MeasurementObservation","bp_systolic","mm[Hg]","phv00023146","FHS ORIGINAL EXAM 23","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00461319","pht006006","numerical data - part i: nurse's blood pressure - systolic (nearest 2mm hg)","","MeasurementObservation","bp_systolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00274822","pht006007","physical exam - physician blood pressure 2nd reading - systolic (nearest 2mm hg)","","MeasurementObservation","bp_systolic","mm[Hg]","phv00274708","FHS ORIGINAL EXAM 31","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00275179","pht006008","physical exam - physician blood pressure 2nd reading - systolic (nearest 2mm hg)","","MeasurementObservation","bp_systolic","mm[Hg]","phv00275063","FHS ORIGINAL EXAM 32","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00461587","pht006006","physical exam - physician blood pressure first reading - systolic (nearest 2mm hg)","","MeasurementObservation","bp_systolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00461678","pht006006","physical exam - physician blood pressure second reading - systolic (nearest 2mm hg)","","MeasurementObservation","bp_systolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021579","pht000076","repeat systolic blood pressure measurement by doppler in left ankle","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021587","FHS OFFSPRING COHORT EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00023138","pht000138","repeat systolic blood pressure measurement by doppler in left ankle","","MeasurementObservation","bp_systolic","mm[Hg]","phv00023146","FHS ORIGINAL EXAM 23","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021581","pht000076","repeat systolic blood pressure measurement by doppler in left arm","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021587","FHS OFFSPRING COHORT EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00023140","pht000138","repeat systolic blood pressure measurement by doppler in left arm","","MeasurementObservation","bp_systolic","mm[Hg]","phv00023146","FHS ORIGINAL EXAM 23","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021580","pht000076","repeat systolic blood pressure measurement by doppler in right ankle","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021587","FHS OFFSPRING COHORT EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00023139","pht000138","repeat systolic blood pressure measurement by doppler in right ankle","","MeasurementObservation","bp_systolic","mm[Hg]","phv00023146","FHS ORIGINAL EXAM 23","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00522548","pht012897","resting systolic blood pressure","","MeasurementObservation","bp_systolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00055256","pht000395","seated systolic blood pressure","","MeasurementObservation","bp_systolic","mm[Hg]","phv00056635","FHS OFFSPRING OR OMNI 1 SHHS EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00522553","pht012897","systolic blood pressure at 75 watts","","MeasurementObservation","bp_systolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00522567","pht012897","systolic blood pressure at peak exercise","","MeasurementObservation","bp_systolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021576","pht000076","systolic blood pressure by doppler in left ankle","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021587","FHS OFFSPRING COHORT EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021595","pht000077","systolic blood pressure by doppler in left ankle","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021606","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00023135","pht000138","systolic blood pressure by doppler in left ankle","","MeasurementObservation","bp_systolic","mm[Hg]","phv00023146","FHS ORIGINAL EXAM 23","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021573","pht000076","systolic blood pressure by doppler in left arm","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021587","FHS OFFSPRING COHORT EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021592","pht000077","systolic blood pressure by doppler in left arm","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021606","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00023132","pht000138","systolic blood pressure by doppler in left arm","","MeasurementObservation","bp_systolic","mm[Hg]","phv00023146","FHS ORIGINAL EXAM 23","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021575","pht000076","systolic blood pressure by doppler in right ankle","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021587","FHS OFFSPRING COHORT EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021594","pht000077","systolic blood pressure by doppler in right ankle","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021606","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00023134","pht000138","systolic blood pressure by doppler in right ankle","","MeasurementObservation","bp_systolic","mm[Hg]","phv00023146","FHS ORIGINAL EXAM 23","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021572","pht000076","systolic blood pressure by doppler in right arm","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021587","FHS OFFSPRING COHORT EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021591","pht000077","systolic blood pressure by doppler in right arm","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021606","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00023131","pht000138","systolic blood pressure by doppler in right arm","","MeasurementObservation","bp_systolic","mm[Hg]","phv00023146","FHS ORIGINAL EXAM 23","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00520251","pht000396","systolic blood pressure: first reading","","MeasurementObservation","bp_systolic","mm[Hg]","phv00056722","FHS SHHS OFFSPRING AND OMNI 1 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00461004","pht004813","systolic blood pressure: physician's first reading","","MeasurementObservation","bp_systolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021092","pht000074","systolic blood pressure: physician's first reading (to nearest 2mm hg)","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021427","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00461059","pht004813","systolic blood pressure: physician's second reading","","MeasurementObservation","bp_systolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00021147","pht000074","systolic blood pressure: physician's second reading (to nearest 2mm hg)","","MeasurementObservation","bp_systolic","mm[Hg]","phv00021427","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00520253","pht000396","systolic blood pressure: second reading","","MeasurementObservation","bp_systolic","mm[Hg]","phv00056722","FHS SHHS OFFSPRING AND OMNI 1 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00461149","pht004813","systolic blood pressure: technician's reading","","MeasurementObservation","bp_systolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","systolic blood pressure","phv00520255","pht000396","systolic blood pressure: third reading","","MeasurementObservation","bp_systolic","mm[Hg]","phv00056722","FHS SHHS OFFSPRING AND OMNI 1 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
